LocalCellName,datetime,RRC.ConnEstabSucc,RRC.ConnEstabAtt,RRC.Setup,RRC.ConnMax,MM.HoExeIntraFreqSuccOut,MM.HoExeIntraFreqReqOut,MM.HoExeIntraFreqSucc,MM.HoExeIntraFreqAtt,MM.HoExecInterFreqReqOut.Cov,MM.HoExeInterFreqSuccOut.Cov,MM.HoPrepInterFreqReqOut.Cov,MM.HoExeInterFreqReqOut,MM.HoExeInterFreqSuccOut,MM.HoPrepInterFreqReqOut,MM.HoPrepIntraFreqReqOut,MM.HoFailIn.Admit,MM.HoExeIntraFreqPrepReqIn,MM.Redirection.Blind,MM.Redirection.Cov,CARR.WBCQIDist.Bin0,CARR.WBCQIDist.Bin1,CARR.WBCQIDist.Bin2,CARR.WBCQIDist.Bin3,CARR.WBCQIDist.Bin4,CARR.WBCQIDist.Bin5,CARR.WBCQIDist.Bin6,CARR.WBCQIDist.Bin7,CARR.WBCQIDist.Bin8,CARR.WBCQIDist.Bin9,CARR.WBCQIDist.Bin10,CARR.WBCQIDist.Bin11,CARR.WBCQIDist.Bin12,CARR.WBCQIDist.Bin13,CARR.WBCQIDist.Bin14,CARR.WBCQIDist.Bin15,ThpVolDl,ThpVolUl,ThpTimeDl,ThpTimeUl,CellUnavail.System,CellUnavail.Manual,CellUnavail.EnergySaving,UECNTX.Est.Att,UECNTX.Est.Succ,UECNTX.Rem
Cell_35,day 14 16:00:00,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,12,18,212,202,932,2508,5529,11028,21700,18780,17501,17703,17259,14823,30888,8196099.79,201408.95,95188000,76369500,0,0,0,0,0,0
Cell_35,day 14 17:00:00,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,18,21,104,525,1129,1892,3213,6885,19469,21143,29006,33033,25136,11755,14957,9012973.41,752990.02,116494000,86427000,0,0,0,0,0,0
Cell_35,day 14 18:00:00,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,41,52,66,399,1358,2665,5764,8034,21823,24311,30569,28307,22115,15531,43986,15084028.01,575465.12,139304500,108831500,0,0,0,0,0,0
Cell_35,day 14 19:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,9,17,95,220,805,1604,2504,4114,12005,18243,24241,19993,17124,13125,14335,6787292.88,335637.44,68313500,56141000,0,0,0,0,0,0
Cell_35,day 14 20:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,30,184,302,1487,2430,3179,5147,13627,19322,17501,14988,14555,13081,10019,9445438.17,351411.94,89429500,68469500,0,0,0,0,0,0
Cell_35,day 14 21:00:00,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,12,18,95,321,939,1925,3218,5134,9739,11291,13395,13759,16543,7581,7229,3170732.56,584807.73,62514500,41140500,0,0,0,0,0,0
Cell_35,day 14 22:00:00,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,59,41,219,532,895,2440,5144,8924,10712,16063,29006,23855,14859,8779,12343,6410375.97,225125.3,77322500,43315000,0,0,0,0,0,0
Cell_35,day 14 23:00:00,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,8,100,274,839,1466,1994,3335,7292,9283,8358,7197,6340,7576,30760,2951898.8,252042.68,42377500,34610000,0,0,0,0,0,0
Cell_35,day 15 00:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662,28,28,344,569,1654,4013,6599,10067,9257,10710,11388,12638,4769,8172,25795,9012973.41,223802.35,142724000,67192000,0,0,1200,0,0,0
Cell_35,day 15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 15 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 15 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 15 07:00:00,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,16,18,335,151,975,1282,1995,3844,13670,20937,33294,23808,16663,14083,32268,4202729.29,247314.39,66624500,59087500,0,0,0,0,0,0
Cell_35,day 15 08:00:00,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,21,23,168,203,1054,1946,3341,5482,17601,29323,45805,38070,28554,29047,42817,6410375.97,468017.88,81029000,73929000,0,0,0,0,0,0
Cell_35,day 15 09:00:00,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,18,23,111,282,981,1588,2424,4295,16871,26244,32025,25244,22913,28192,42817,5234903.8,752990.02,78775000,73929000,0,0,0,0,0,0
Cell_35,day 15 10:00:00,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,43,38,340,460,887,2507,4422,7206,10656,17600,28986,21614,14251,13079,16488,7066796.64,256075.49,122636000,52454000,0,0,0,0,0,0
Cell_35,day 15 11:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,19,31,230,437,1155,2252,2695,6199,19912,30915,39466,26216,17671,13841,15945,4709739.64,298271.66,86441000,56420500,0,0,0,0,0,0
Cell_35,day 15 12:00:00,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4,1,232,273,1037,1850,3022,4830,16124,9400,6227,12095,4831,2393,23054,5234903.8,303178.88,76824000,56173000,0,0,0,0,0,0
Cell_35,day 15 13:00:00,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,27,38,139,286,1006,1726,2304,4815,15282,24632,29640,28277,22649,21254,25437,4069135.54,299502.14,64379000,61996000,0,0,0,0,0,0
Cell_35,day 15 14:00:00,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,25,36,1037,983,1654,3801,7449,13408,22507,36161,35273,29894,28262,34577,34914,13636226.1,806716.44,124309000,104091500,0,0,0,0,0,0
Cell_35,day 15 15:00:00,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,29,28,252,267,1174,2202,2963,5038,15826,25071,28920,21138,17491,13484,21489,9659534.1,427063.02,112470500,78141500,0,0,0,0,0,0
Cell_35,day 15 16:00:00,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,43,26,94,260,1217,1943,2540,4689,14472,21179,29354,21138,16313,11908,18574,6309846.66,329421.08,94718500,58304000,0,0,0,0,0,0
Cell_35,day 15 17:00:00,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,25,60,144,343,982,2082,3587,7691,18910,25045,33039,27126,19714,14233,19189,7780815.01,1505061.33,98506500,78674500,0,0,0,0,0,0
Cell_35,day 15 18:00:00,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,42,46,485,305,1328,3716,5055,7324,18817,26337,31910,23808,18905,14878,19832,5847020.33,527239.61,89001500,83253000,0,0,0,0,0,0
Cell_35,day 15 19:00:00,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,23,57,129,286,1118,2580,3421,4945,12812,18443,24460,18567,14683,11422,13862,4069135.54,370368.79,57722500,49449500,0,0,0,0,0,0
Cell_35,day 15 20:00:00,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,14,20,92,211,1264,1955,2392,3927,14149,16385,16646,13816,11067,9795,11203,3078118.54,229812.91,43141500,35844500,0,0,0,0,0,0
Cell_35,day 15 21:00:00,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,11,28,225,176,842,1204,1661,2591,5895,8670,11890,10361,9241,7024,8602,4069135.54,146288.45,49483000,34699000,0,0,0,0,0,0
Cell_35,day 15 22:00:00,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,9,41,66,300,825,1277,2780,7469,10294,13985,18834,18653,17033,18134,12246989.83,304060.03,64929000,43315000,0,0,0,0,0,0
Cell_35,day 15 23:00:00,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,59,157,176,622,968,1431,3621,4592,6541,3888,3709,3152,4064,1584172.02,57396.68,16328500,12302500,0,0,0,0,0,0
Cell_35,day 16 00:00:00,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,12,60,111,206,1353,4579,4885,7993,5895,8456,6227,3759,9787,10118,6817,4529368.26,155399.98,58023500,26998000,0,0,1070,0,0,0
Cell_35,day 16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 16 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 16 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 16 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 16 07:00:00,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,13,20,222,111,781,1346,1559,3737,17229,21813,29573,21377,14039,13453,37153,5973589.94,233933.38,69589000,53150000,0,0,0,0,0,0
Cell_35,day 16 08:00:00,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,22,22,127,129,1054,1547,2552,4378,17855,28129,44199,33129,22240,17119,28622,6515085.21,308554.0,77322500,63156500,0,0,0,0,0,0
Cell_35,day 16 09:00:00,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,26,27,239,244,952,1800,2967,5370,15085,21953,24399,20027,15723,12219,30937,6309846.66,233589.26,64439000,60624000,0,0,0,0,0,0
Cell_35,day 16 10:00:00,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,5,30,111,181,842,1531,2213,3256,10147,13786,18019,16453,14750,11981,24685,6783123.56,266564.29,66850500,55836500,0,0,0,0,0,0
Cell_35,day 16 11:00:00,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,19,69,125,677,3712,8381,12351,17670,12571,16166,21914,15400,16245,13125,40779,29252342.7,1173485.58,62422500,81943500,0,0,0,0,0,0
Cell_35,day 16 12:00:00,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,20,66,344,371,1084,2918,5167,8971,14446,17010,22777,20076,15817,15591,37241,6575117.54,767632.82,85078000,86556500,0,0,0,0,0,0
Cell_35,day 16 13:00:00,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,24,30,108,282,891,2189,3253,5107,12173,19103,26732,22864,18905,12692,24685,6515085.21,752990.02,87200500,76644500,0,0,0,0,0,0
Cell_35,day 16 14:00:00,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,30,74,303,677,1772,4769,7528,10285,15984,22051,28675,19550,16921,13521,23602,10803956.44,924378.04,126523500,84388500,0,0,0,0,0,0
Cell_35,day 16 15:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,39,46,200,351,1120,2481,3624,6683,14987,18495,24391,17988,14041,10360,12297,4586832.26,298271.66,67206000,53801500,0,0,0,0,0,0
Cell_35,day 16 16:00:00,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,33,47,120,276,1141,2226,3477,6176,14987,18271,25616,18567,15013,10360,13768,3474503.12,298476.63,53401500,46574500,0,0,0,0,0,0
Cell_35,day 16 17:00:00,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,32,36,198,209,882,1741,3386,7691,15326,22260,36273,25332,20204,13841,20260,4438729.56,507706.46,75789000,69418500,0,0,0,0,0,0
Cell_35,day 16 18:00:00,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,59,44,340,247,1501,2409,2884,4777,17918,28967,38304,28716,23838,19401,23993,13355760.06,1704756.02,114885000,80845000,0,0,0,0,0,0
Cell_35,day 16 19:00:00,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,17,215,286,805,1736,1998,3910,14817,18619,24902,18981,15220,12139,18756,5664890.94,221898.45,63257000,50136500,0,0,0,0,0,0
Cell_35,day 16 20:00:00,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,21,23,111,276,1476,2595,3038,4196,10136,12423,16743,14909,12276,8436,11897,3498000.48,298476.63,50446500,40293500,0,0,0,0,0,0
Cell_35,day 16 21:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,19,15,128,164,935,2355,3473,5687,12768,16359,17557,15372,12516,9347,7329,5158466.92,195138.54,55448500,42851000,0,0,0,0,0,0
Cell_35,day 16 22:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,34,1195,689,1469,3311,3789,8105,18946,21655,16401,19223,21571,13521,11265,18231843.71,1218997.26,116494000,76558500,0,0,0,0,0,0
Cell_35,day 16 23:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,33,16,471,607,3712,8381,2211,11175,4589,6903,10899,10827,11504,5094,20059,5278111.6,252251.01,49483000,40796500,0,0,0,0,0,0
Cell_35,day 17 00:00:00,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,1,21,47,177,1235,1390,1661,2392,2863,3384,2791,3241,1583,1567,1628,949665.99,53533.58,13991500,12928000,0,0,1555,0,0,0
Cell_35,day 17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 17 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 17 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 17 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 17 07:00:00,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,21,29,247,221,1693,1780,2074,4630,18325,25092,39938,30539,23826,19703,76782,5973589.94,470764.31,81113500,79412000,0,0,0,0,0,0
Cell_35,day 17 08:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463,55,125,519,983,1607,2173,4126,7852,24824,47666,30113,57123,28641,40932,54706,9445438.17,736418.58,167478500,134482000,0,0,0,0,0,0
Cell_35,day 17 09:00:00,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,18,36,72,158,1058,1564,2163,3812,15015,21633,34029,28487,31318,33087,54431,5330133.89,303178.88,82575500,72497500,0,0,0,0,0,0
Cell_35,day 17 10:00:00,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,34,18,175,175,638,1233,2074,3090,9853,15631,21973,17988,17362,17252,48642,4436768.67,341347.26,70094000,65810000,0,0,0,0,0,0
Cell_35,day 17 11:00:00,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,9,13,39,91,300,1009,762,1152,8754,12036,15981,13168,11846,7295,13269,1781652.15,165949.72,36264500,29647500,0,0,0,0,0,0
Cell_35,day 17 12:00:00,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,14,60,109,153,763,1210,1486,1682,8582,12423,2157,16568,18371,11707,10055,1830380.0,1659073.37,42073500,39227000,0,0,0,0,0,0
Cell_35,day 17 13:00:00,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,10,19,107,242,1076,2717,3354,5532,12230,16952,24871,23501,18118,13372,15003,4393862.96,400558.6,65314000,59283500,0,0,0,0,0,0
Cell_35,day 17 14:00:00,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,34,24,127,231,1341,2918,4893,8065,15873,20738,26897,23340,18905,15017,19189,8063816.68,370383.52,85989500,67268000,0,0,0,0,0,0
Cell_35,day 17 15:00:00,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,58,57,199,237,1314,2665,4587,8986,21226,28964,30677,24170,17672,13918,21900,6787292.88,341786.55,93600000,71421500,0,0,0,0,0,0
Cell_35,day 17 16:00:00,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,18,21,144,173,1035,2226,3550,6144,15272,21633,28826,21138,15826,11043,16132,3859593.48,487045.76,76883500,73836000,0,0,0,0,0,0
Cell_35,day 17 17:00:00,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,49,33,158,327,1151,2471,3868,7224,18830,25522,30723,24723,20318,15782,18473,4269672.55,414273.19,75070000,67309500,0,0,0,0,0,0
Cell_35,day 17 18:00:00,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,32,34,685,351,1485,2989,3783,5785,18817,26337,31143,25900,19551,14129,19541,4269672.55,799311.05,70629500,63839500,0,0,0,0,0,0
Cell_35,day 17 19:00:00,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,23,36,78,376,1548,2852,3790,4861,13424,17159,23281,18327,13567,9811,12761,5875094.18,508301.01,66790500,53205500,0,0,0,0,0,0
Cell_35,day 17 20:00:00,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,21,24,124,217,961,1576,2406,3337,12332,14665,16743,17726,19047,11190,11776,5080488.59,619552.53,57278500,52318000,0,0,0,0,0,0
Cell_35,day 17 21:00:00,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,16,22,124,173,753,1467,1909,4638,15717,13093,11104,12233,14672,20642,64576,3859593.48,684883.63,57722500,48904000,0,0,0,0,0,0
Cell_35,day 17 22:00:00,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,16,11,205,808,2553,2828,3617,6896,14369,16774,12681,14317,20971,11495,5429,8169017.72,341786.55,73374500,51244000,0,0,0,0,0,0
Cell_35,day 17 23:00:00,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,8,115,202,566,915,935,1420,5073,7115,5959,9278,2170,1415,16420,2113316.69,90461.39,24751000,21225000,0,0,0,0,0,0
Cell_35,day 18 00:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,22,60,187,690,2213,3229,5772,8688,9755,12169,8790,6535,4552,4284,7329,7461938.89,124682.21,86487500,35485000,0,0,1430,0,0,0
Cell_35,day 18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 18 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 18 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 18 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 18 07:00:00,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,60,14,188,198,1088,1929,3371,4122,13421,21340,24902,18370,16245,11352,18256,6787292.88,266564.29,69553000,37574000,0,0,0,0,0,0
Cell_35,day 18 08:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,18,35,82,209,1214,1426,2265,4388,17367,23256,34033,24088,19062,24398,69272,4917784.18,282903.49,78479500,71211500,0,0,0,0,0,0
Cell_35,day 18 09:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,32,26,72,221,986,1821,2407,4012,13025,20619,29618,25524,26976,33566,33411,5080488.59,332825.26,78775000,69418500,0,0,0,0,0,0
Cell_35,day 18 10:00:00,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,21,30,1736,267,899,1794,3367,4823,13169,20003,22117,18981,21571,27188,21941,4915964.28,619552.53,70629500,67754000,0,0,0,0,0,0
Cell_35,day 18 11:00:00,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,9,24,81,181,891,1613,2652,4184,13011,16878,22303,22008,20854,19286,6824,10512052.14,2279317.22,109577500,55490000,0,0,0,0,0,0
Cell_35,day 18 12:00:00,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,17,41,100,192,1022,1784,4690,6630,14145,29325,45805,30129,22649,15884,23305,3237384.42,444233.78,36146000,58521500,0,0,0,0,0,0
Cell_35,day 18 13:00:00,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,29,20,111,379,1352,2493,4679,6398,14646,21781,31507,27641,26860,23455,33096,22518549.92,265763.75,196467500,55398000,0,0,0,0,0,0
Cell_35,day 18 14:00:00,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,29,66,231,372,1084,2218,3239,4947,15641,22832,27209,24778,22086,15884,23793,3928923.6,684883.63,74843500,75900500,0,0,0,0,0,0
Cell_35,day 18 15:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,43,29,162,252,899,1776,2568,4090,11943,15464,20417,16295,12983,10190,14507,2747930.19,153853.96,44977500,36209000,0,0,0,0,0,0
Cell_35,day 18 16:00:00,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,36,56,139,223,1192,2572,3104,4725,13592,21633,26712,20603,16584,11862,19040,3929042.34,316514.94,61276000,58521500,0,0,0,0,0,0
Cell_35,day 18 17:00:00,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,40,33,138,263,1487,3308,4813,7325,18284,24645,33831,28928,24881,17452,23305,7296688.74,370383.52,95793500,75832000,0,0,0,0,0,0
Cell_35,day 18 18:00:00,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,105,57,388,399,1777,3687,4737,7636,22612,30559,39433,31927,26702,19401,27155,9422568.46,912888.67,117247500,80845000,0,0,0,0,0,0
Cell_35,day 18 19:00:00,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,55,36,244,313,1179,3375,5529,6630,14698,24551,29208,23025,18186,13788,14545,5875094.18,401213.22,79605000,70760500,0,0,0,0,0,0
Cell_35,day 18 20:00:00,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,4,48,188,264,1218,1991,3055,4632,11943,16091,19706,14490,12817,11336,10664,6582259.09,328115.38,74862500,56173000,0,0,0,0,0,0
Cell_35,day 18 21:00:00,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,20,28,125,326,1155,2924,2711,5322,13627,17735,19785,19242,21076,20898,21471,15170543.09,798280.71,97983500,80845000,0,0,0,0,0,0
Cell_35,day 18 22:00:00,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,19,59,137,424,979,2264,4533,6849,13102,14665,15139,11886,18835,19424,23227,12881471.44,262119.08,89429500,60326000,0,0,0,0,0,0
Cell_35,day 18 23:00:00,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,8,1,11,100,469,896,1924,3910,12424,13928,8790,9278,10767,7130,26673,10312236.78,197203.08,62046000,35538500,0,0,5,0,0,0
Cell_35,day 19 00:00:00,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,50,28,158,227,602,2542,3315,2578,3438,15385,14055,12738,11127,8968,11723,3142446.3,497296.83,36146000,27973000,0,0,1270,0,0,0
Cell_35,day 19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_35,day 19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
